翼型实验数据

实验日期：2015年05月25日10:16:47
大气压(kPa)：100.1400  温度(℃)：25.40  密度： 1.16872kg/m^3
来流风速: 20.47m/s  攻角：8.00  雷诺数：1.00E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3642kPa 来流静压：100.1193kPa 来流动压：244.9Pa
升力系数：1.4344 -0.0017 -0.0017   阻力系数： 0.0122

力矩系数：-0.0414 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
011     0.23010     1.02413     140    0.33750
012     0.22930     1.02087     141    0.36250
013     0.23370     1.03883     142    0.38750
014     0.23240     1.03353     143    0.41250
015     0.22990     1.02332     144    0.43750
016     0.22990     1.02332     145    0.45250
017     0.22960     1.02209     146    0.46750
018     0.22910     1.02005     147    0.48250
019     0.23200     1.03189     148    0.49750
020     0.22790     1.01515     149    0.51250
021     0.22940     1.02127     150    0.52750
022     0.21610     0.96696     151    0.54250
023     0.23300     1.03598     152    0.55750
024     0.22910     1.02005     153    0.57250
025     0.23100     1.02781     154    0.58750
026     0.22940     1.02127     155    0.60250
027     0.23120     1.02863     156    0.61750
028     0.23130     1.02903     157    0.63250
029     0.22760     1.01392     158    0.64750
030     0.23110     1.02822     159    0.66250
031     0.22820     1.01637     160    0.67750
032     0.22930     1.02087     161    0.69250
033     0.22450     1.00127     162    0.70750
034     0.22890     1.01923     163    0.72250
035     0.22770     1.01433     164    0.73750
036     0.21550     0.96451     165    0.74750
037     0.22680     1.01066     166    0.75750
038     0.22690     1.01107     167    0.76750
039     0.22390     0.99882     168    0.77750
040     0.22670     1.01025     169    0.78750
041     0.22590     1.00698     170    0.79750
042     0.22890     1.01923     171    0.80750
043     0.22310     0.99555     172    0.81750
044     0.20870     0.93675     173    0.82750
045     0.20070     0.90408     174    0.83750
046     0.19400     0.87672     175    0.84750
047     0.18340     0.83344     176    0.85750
048     0.17950     0.81751     177    0.86750
049     0.18470     0.83874     178    0.87750
050     0.19230     0.86978     179    0.88750
051     0.19970     0.90000     180    0.89750
052     0.20970     0.94083     181    0.90750
053     0.21810     0.97513     182    0.91750
054     0.22080     0.98616     183    0.92750
055     0.22510     1.00372     184    0.93750
056     0.22880     1.01882     185    0.94750
057     0.23850     1.05843     186    0.95750
058     0.23020     1.02454     187    0.96750
059     0.22840     1.01719     188    0.97750
060     0.22880     1.01882     189    0.98750
061     0.22530     1.00453     190    0.99750
062     0.23080     1.02699     191    1.00750
063     0.23030     1.02495     192    1.01750
064     0.22870     1.01842     193    1.02750
065     0.22560     1.00576     194    1.03750
066     0.22980     1.02291     195    1.04750
067     0.22750     1.01352     196    1.05750
068     0.22810     1.01597     197    1.06750
069     0.22680     1.01066     198    1.07750
070     0.23290     1.03557     199    1.08750
071     0.22810     1.01597     200    1.09750
072     0.22350     0.99718     201    1.10750
073     0.22690     1.01107     202    1.11750
074     0.22770     1.01433     203    1.12750
075     0.22830     1.01678     204    1.13750
076     0.23250     1.03393     205    1.15250
077     0.22800     1.01556     206    1.16750
078     0.22870     1.01842     207    1.18250
079     0.22580     1.00657     208    1.19750
080     0.22590     1.00698     209    1.21250
081     0.22820     1.01637     210    1.22750
082     0.23010     1.02413     211    1.24250
083     0.22940     1.02127     212    1.25750
084     0.23210     1.03230     213    1.27250
085     0.22670     1.01025     214    1.28750
086     0.23020     1.02454     215    1.30250
087     0.23010     1.02413     216    1.31750
088     0.22970     1.02250     217    1.33250
089     0.23040     1.02536     218    1.34750
090     0.23030     1.02495     219    1.36250
091     0.22490     1.00290     220    1.37750
092     0.22830     1.01678     221    1.39250
093     0.22920     1.02046     222    1.40750
094     0.22930     1.02087     223    1.42250
095     0.23080     1.02699     224    1.43750
096     0.22840     1.01719     225    1.46250
097     0.23190     1.03148     226    1.48750
098     0.23290     1.03557     227    1.51250
099     0.22620     1.00821     228    1.53750
100     0.22730     1.01270     229    1.56250
101     0.22650     1.00943     230    1.58750
102     0.23180     1.03108     231    1.61250
103     0.21950     0.98085     232    1.63750
104     0.22910     1.02005     233    1.66250
105     0.23320     1.03679     234    1.68750
106     0.22490     1.00290     235    1.71250
107     0.22930     1.02087     236    1.73750
108     0.22430     1.00045     237    1.76250
109     0.23020     1.02454     238    1.78750
110     0.23100     1.02781     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.01560     0.02083      241    0.62500
001     -0.02410     -0.01388      242    0.93750
002     -0.03330     -0.05145      243    1.25000
003     -0.02040     0.00123      244    1.56250
