翼型实验数据

实验日期：2015年05月25日10:22:29
大气压(kPa)：100.1400  温度(℃)：25.50  密度： 1.16832kg/m^3
来流风速: 20.39m/s  攻角：16.00  雷诺数：1.00E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3694kPa 来流静压：100.1266kPa 来流动压：242.8Pa
升力系数：1.3567 -0.0515 -0.0515   阻力系数： 0.1795

力矩系数：0.0002 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
003     -0.07240     -0.24301    093    0.00250
004     0.01250     0.10668    092    0.00500
005     0.09910     0.46336    091    0.00750
006     0.15630     0.69896    090    0.01000
007     0.22520     0.98274    089    0.01500
008     0.23450     1.02105    088    0.02500
009     0.23170     1.00951    087    0.05000
010     0.20680     0.90696    086    0.07500
011     0.15230     0.68248    084    0.12500
012     0.12840     0.58404    083    0.15000
013     0.11040     0.50991    082    0.17500
014     0.09280     0.43742    081    0.20000
015     0.06930     0.34062    080    0.22500
016     0.06080     0.30561    079    0.25000
017     0.04180     0.22736    078    0.27500
018     0.03330     0.19235    077    0.30000
019     0.02380     0.15322    076    0.32500
020     -0.00300     0.04284    075    0.35000
021     0.00070     0.05807    074    0.37500
022     0.00140     0.06096    073    0.40000
023     -0.00130     0.04984    072    0.42500
024     -0.00610     0.03007    071    0.45000
025     -0.00770     0.02348    070    0.47500
026     -0.00170     0.04819    069    0.50000
027     0.00730     0.08526    068    0.52500
028     0.00630     0.08114    067    0.55000
029     0.01270     0.10750    066    0.57500
030     0.01860     0.13180    065    0.60000
031     0.02030     0.13880    064    0.62500
032     0.01810     0.12974    063    0.65000
033     0.02690     0.16599    062    0.67500
034     0.03140     0.18452    061    0.70000
035     0.04900     0.25701    060    0.72500
036     0.05770     0.29285    059    0.75000
037     0.05550     0.28378    056    0.82500
038     0.05730     0.29120    055    0.85000
039     0.04860     0.25536    054    0.87500
040     0.04110     0.22447    053    0.90000
041     0.02870     0.17340    052    0.92500
042     -0.00270     0.04407    051    0.95000
043     -0.03120     -0.07331    050    0.97500
044     -0.13960     -0.51979    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.23390     1.01858     129    0.06250
001     0.23610     1.02764     130    0.08750
002     0.23330     1.01610     131    0.11250
003     0.23750     1.03340     132    0.13750
004     0.23450     1.02105     133    0.16250
005     0.23050     1.00457     134    0.18750
006     0.23670     1.03011     135    0.21250
007     0.23760     1.03382     136    0.23750
008     0.23550     1.02517     137    0.26250
009     0.23790     1.03505     138    0.28750
010     0.23450     1.02105     139    0.31250
011     0.23630     1.02846     140    0.33750
012     0.23570     1.02599     141    0.36250
013     0.23930     1.04082     142    0.38750
014     0.23850     1.03752     143    0.41250
015     0.23320     1.01569     144    0.43750
016     0.23750     1.03340     145    0.45250
017     0.23710     1.03176     146    0.46750
018     0.23590     1.02681     147    0.48250
019     0.23870     1.03835     148    0.49750
020     0.23770     1.03423     149    0.51250
021     0.23740     1.03299     150    0.52750
022     0.22310     0.97409     151    0.54250
023     0.23800     1.03546     152    0.55750
024     0.23680     1.03052     153    0.57250
025     0.23690     1.03093     154    0.58750
026     0.23020     1.00334     155    0.60250
027     0.23060     1.00498     156    0.61750
028     0.22710     0.99057     157    0.63250
029     0.22140     0.96709     158    0.64750
030     0.22260     0.97203     159    0.66250
031     0.21610     0.94526     160    0.67750
032     0.21770     0.95185     161    0.69250
033     0.20820     0.91272     162    0.70750
034     0.20820     0.91272     163    0.72250
035     0.20210     0.88760     164    0.73750
036     0.18830     0.83076     165    0.74750
037     0.19150     0.84394     166    0.75750
038     0.19130     0.84312     167    0.76750
039     0.18950     0.83570     168    0.77750
040     0.19160     0.84435     169    0.78750
041     0.18590     0.82087     170    0.79750
042     0.18790     0.82911     171    0.80750
043     0.17860     0.79081     172    0.81750
044     0.15840     0.70761     173    0.82750
045     0.15120     0.67795     174    0.83750
046     0.14800     0.66477     175    0.84750
047     0.13630     0.61658     176    0.85750
048     0.13290     0.60258     177    0.86750
049     0.13000     0.59063     178    0.87750
050     0.12990     0.59022     179    0.88750
051     0.12240     0.55933     180    0.89750
052     0.12490     0.56963     181    0.90750
053     0.12490     0.56963     182    0.91750
054     0.12050     0.55151     183    0.92750
055     0.11800     0.54121     184    0.93750
056     0.12170     0.55645     185    0.94750
057     0.13720     0.62029     186    0.95750
058     0.13130     0.59599     187    0.96750
059     0.12260     0.56015     188    0.97750
060     0.11850     0.54327     189    0.98750
061     0.10800     0.50002     190    0.99750
062     0.10680     0.49508     191    1.00750
063     0.11290     0.52020     192    1.01750
064     0.11290     0.52020     193    1.02750
065     0.11640     0.53462     194    1.03750
066     0.12540     0.57169     195    1.04750
067     0.12990     0.59022     196    1.05750
068     0.13140     0.59640     197    1.06750
069     0.12530     0.57128     198    1.07750
070     0.12820     0.58322     199    1.08750
071     0.11940     0.54697     200    1.09750
072     0.11460     0.52720     201    1.10750
073     0.11550     0.53091     202    1.11750
074     0.12140     0.55521     203    1.12750
075     0.13290     0.60258     204    1.13750
076     0.14370     0.64706     205    1.15250
077     0.15420     0.69031     206    1.16750
078     0.16770     0.74591     207    1.18250
079     0.17450     0.77392     208    1.19750
080     0.17660     0.78257     209    1.21250
081     0.18660     0.82376     210    1.22750
082     0.19030     0.83900     211    1.24250
083     0.19720     0.86742     212    1.25750
084     0.20240     0.88883     213    1.27250
085     0.20650     0.90572     214    1.28750
086     0.20980     0.91931     215    1.30250
087     0.21360     0.93496     216    1.31750
088     0.21590     0.94444     217    1.33250
089     0.22410     0.97821     218    1.34750
090     0.23150     1.00869     219    1.36250
091     0.22830     0.99551     220    1.37750
092     0.23300     1.01487     221    1.39250
093     0.23500     1.02311     222    1.40750
094     0.23510     1.02352     223    1.42250
095     0.23610     1.02764     224    1.43750
096     0.23280     1.01405     225    1.46250
097     0.23720     1.03217     226    1.48750
098     0.23790     1.03505     227    1.51250
099     0.23190     1.01034     228    1.53750
100     0.23200     1.01075     229    1.56250
101     0.23210     1.01116     230    1.58750
102     0.23720     1.03217     231    1.61250
103     0.22480     0.98109     232    1.63750
104     0.23400     1.01899     233    1.66250
105     0.23760     1.03382     234    1.68750
106     0.23050     1.00457     235    1.71250
107     0.23390     1.01858     236    1.73750
108     0.23020     1.00334     237    1.76250
109     0.23450     1.02105     238    1.78750
110     0.23620     1.02805     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.01580     -0.00989      241    0.62500
001     -0.04630     -0.13551      242    0.93750
002     -0.03850     -0.10338      243    1.25000
003     -0.01710     -0.01524      244    1.56250
