翼型实验数据

实验日期：2015年05月25日10:23:05
大气压(kPa)：100.1400  温度(℃)：25.60  密度： 1.16793kg/m^3
来流风速: 20.46m/s  攻角：17.00  雷诺数：1.00E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3726kPa 来流静压：100.1282kPa 来流动压：244.4Pa
升力系数：1.3988 -0.0552 -0.0552   阻力系数： 0.1804

力矩系数：-0.0002 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
008     0.23750     1.02313     137    0.26250
009     0.23970     1.03214     138    0.28750
010     0.23710     1.02149     139    0.31250
011     0.23880     1.02845     140    0.33750
012     0.23910     1.02968     141    0.36250
013     0.24150     1.03951     142    0.38750
014     0.24060     1.03582     143    0.41250
015     0.23620     1.01781     144    0.43750
016     0.23980     1.03255     145    0.45250
017     0.23800     1.02518     146    0.46750
018     0.23700     1.02108     147    0.48250
019     0.24000     1.03336     148    0.49750
020     0.23770     1.02395     149    0.51250
021     0.23830     1.02641     150    0.52750
022     0.22390     0.96745     151    0.54250
023     0.24110     1.03787     152    0.55750
024     0.23850     1.02722     153    0.57250
025     0.23950     1.03132     154    0.58750
026     0.23690     1.02067     155    0.60250
027     0.23670     1.01986     156    0.61750
028     0.23590     1.01658     157    0.63250
029     0.22920     0.98915     158    0.64750
030     0.23250     1.00266     159    0.66250
031     0.22520     0.97278     160    0.67750
032     0.21820     0.94412     161    0.69250
033     0.21100     0.91464     162    0.70750
034     0.20830     0.90359     163    0.72250
035     0.20420     0.88681     164    0.73750
036     0.18550     0.81025     165    0.74750
037     0.19300     0.84095     166    0.75750
038     0.18550     0.81025     167    0.76750
039     0.17350     0.76112     168    0.77750
040     0.17240     0.75662     169    0.78750
041     0.16540     0.72796     170    0.79750
042     0.16200     0.71405     171    0.80750
043     0.15720     0.69440     172    0.81750
044     0.14650     0.65059     173    0.82750
045     0.14460     0.64281     174    0.83750
046     0.14620     0.64936     175    0.84750
047     0.14220     0.63299     176    0.85750
048     0.13810     0.61620     177    0.86750
049     0.13100     0.58714     178    0.87750
050     0.12750     0.57281     179    0.88750
051     0.12370     0.55725     180    0.89750
052     0.12140     0.54784     181    0.90750
053     0.11680     0.52900     182    0.91750
054     0.10940     0.49871     183    0.92750
055     0.10900     0.49707     184    0.93750
056     0.10830     0.49421     185    0.94750
057     0.12190     0.54988     186    0.95750
058     0.11300     0.51345     187    0.96750
059     0.10230     0.46964     188    0.97750
060     0.10270     0.47128     189    0.98750
061     0.09870     0.45491     190    0.99750
062     0.10070     0.46309     191    1.00750
063     0.10490     0.48029     192    1.01750
064     0.10510     0.48111     193    1.02750
065     0.10870     0.49584     194    1.03750
066     0.11630     0.52696     195    1.04750
067     0.12290     0.55398     196    1.05750
068     0.12900     0.57895     197    1.06750
069     0.12870     0.57772     198    1.07750
070     0.13950     0.62193     199    1.08750
071     0.13920     0.62071     200    1.09750
072     0.13470     0.60228     201    1.10750
073     0.14340     0.63790     202    1.11750
074     0.15100     0.66901     203    1.12750
075     0.15720     0.69440     204    1.13750
076     0.16270     0.71691     205    1.15250
077     0.15930     0.70299     206    1.16750
078     0.16860     0.74107     207    1.18250
079     0.17490     0.76686     208    1.19750
080     0.18310     0.80043     209    1.21250
081     0.18980     0.82785     210    1.22750
082     0.19960     0.86797     211    1.24250
083     0.20300     0.88189     212    1.25750
084     0.21220     0.91956     213    1.27250
085     0.22040     0.95313     214    1.28750
086     0.22400     0.96786     215    1.30250
087     0.22760     0.98260     216    1.31750
088     0.23070     0.99529     217    1.33250
089     0.23110     0.99693     218    1.34750
090     0.23500     1.01290     219    1.36250
091     0.22640     0.97769     220    1.37750
092     0.23390     1.00839     221    1.39250
093     0.23770     1.02395     222    1.40750
094     0.23770     1.02395     223    1.42250
095     0.23880     1.02845     224    1.43750
096     0.23650     1.01904     225    1.46250
097     0.23990     1.03296     226    1.48750
098     0.24010     1.03377     227    1.51250
099     0.23460     1.01126     228    1.53750
100     0.23530     1.01412     229    1.56250
101     0.23520     1.01371     230    1.58750
102     0.24030     1.03459     231    1.61250
103     0.22860     0.98669     232    1.63750
104     0.23780     1.02436     233    1.66250
105     0.24110     1.03787     234    1.68750
106     0.23350     1.00675     235    1.71250
107     0.23600     1.01699     236    1.73750
108     0.23180     0.99980     237    1.76250
109     0.23770     1.02395     238    1.78750
110     0.23870     1.02804     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.01580     -0.01384      241    0.62500
001     -0.05270     -0.16490      242    0.93750
002     -0.04420     -0.13010      243    1.25000
003     -0.01600     -0.01466      244    1.56250
