翼型实验数据

实验日期：2015年05月25日10:23:11
大气压(kPa)：100.1400  温度(℃)：25.60  密度： 1.16793kg/m^3
来流风速: 20.48m/s  攻角：17.00  雷诺数：1.00E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3720kPa 来流静压：100.1270kPa 来流动压：245.0Pa
升力系数：1.3824 -0.0598 -0.0598   阻力系数： 0.1956

力矩系数：0.0006 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
089     0.23650     1.01841     218    1.34750
090     0.23620     1.01718     219    1.36250
091     0.23200     1.00004     220    1.37750
092     0.23500     1.01228     221    1.39250
093     0.23850     1.02657     222    1.40750
094     0.23430     1.00943     223    1.42250
095     0.23640     1.01800     224    1.43750
096     0.23630     1.01759     225    1.46250
097     0.23960     1.03106     226    1.48750
098     0.23980     1.03187     227    1.51250
099     0.23390     1.00779     228    1.53750
100     0.23270     1.00290     229    1.56250
101     0.23530     1.01351     230    1.58750
102     0.23790     1.02412     231    1.61250
103     0.22580     0.97474     232    1.63750
104     0.23690     1.02004     233    1.66250
105     0.24040     1.03432     234    1.68750
106     0.23380     1.00739     235    1.71250
107     0.23610     1.01677     236    1.73750
108     0.23240     1.00167     237    1.76250
109     0.23690     1.02004     238    1.78750
110     0.23870     1.02738     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.01940     -0.02596      241    0.62500
001     -0.05560     -0.17369      242    0.93750
002     -0.04270     -0.12105      243    1.25000
003     -0.01410     -0.00433      244    1.56250
