翼型实验数据

实验日期：2015年05月25日10:27:09
大气压(kPa)：100.1400  温度(℃)：25.70  密度： 1.16754kg/m^3
来流风速: 20.56m/s  攻角：24.00  雷诺数：1.01E+006 马赫数：0.06  弦长：0.800000
来流总压：100.3887kPa 来流静压：100.1419kPa 来流动压：246.8Pa
升力系数：1.3515 -0.1251 -0.1251   阻力系数： 0.2811

力矩系数：-0.0642 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
020     0.25180     1.01236     149    0.51250
021     0.25270     1.01600     150    0.52750
022     0.23850     0.95847     151    0.54250
023     0.25740     1.03505     152    0.55750
024     0.25190     1.01276     153    0.57250
025     0.25320     1.01803     154    0.58750
026     0.24470     0.98359     155    0.60250
027     0.24000     0.96455     156    0.61750
028     0.23610     0.94874     157    0.63250
029     0.22570     0.90660     158    0.64750
030     0.22640     0.90944     159    0.66250
031     0.22330     0.89688     160    0.67750
032     0.22330     0.89688     161    0.69250
033     0.21950     0.88148     162    0.70750
034     0.21440     0.86082     163    0.72250
035     0.19600     0.78626     164    0.73750
036     0.16970     0.67970     165    0.74750
037     0.17230     0.69024     166    0.75750
038     0.15780     0.63148     167    0.76750
039     0.14970     0.59866     168    0.77750
040     0.14990     0.59947     169    0.78750
041     0.14160     0.56584     170    0.79750
042     0.13110     0.52330     171    0.80750
043     0.12480     0.49777     172    0.81750
044     0.10400     0.41349     173    0.82750
045     0.10300     0.40944     174    0.83750
046     0.10600     0.42160     175    0.84750
047     0.08700     0.34461     176    0.85750
048     0.08910     0.35312     177    0.86750
049     0.06540     0.25709     178    0.87750
050     0.06670     0.26236     179    0.88750
051     0.06330     0.24858     180    0.89750
052     0.05270     0.20563     181    0.90750
053     0.05020     0.19550     182    0.91750
054     0.04370     0.16917     183    0.92750
055     0.05030     0.19591     184    0.93750
056     0.04140     0.15985     185    0.94750
057     0.05210     0.20320     186    0.95750
058     0.04340     0.16795     187    0.96750
059     0.02420     0.09015     188    0.97750
060     0.02990     0.11325     189    0.98750
061     0.02460     0.09177     190    0.99750
062     0.03880     0.14931     191    1.00750
063     0.03570     0.13675     192    1.01750
064     0.04270     0.16511     193    1.02750
065     0.02270     0.08408     194    1.03750
066     0.02830     0.10677     195    1.04750
067     0.01550     0.05490     196    1.05750
068     0.02040     0.07476     197    1.06750
069     0.02810     0.10596     198    1.07750
070     0.02950     0.11163     199    1.08750
071     0.02120     0.07800     200    1.09750
072     0.02000     0.07314     201    1.10750
073     0.02510     0.09380     202    1.11750
074     0.02240     0.08286     203    1.12750
075     0.01470     0.05166     204    1.13750
076     0.01630     0.05814     205    1.15250
077     0.01340     0.04639     206    1.16750
078     0.01930     0.07030     207    1.18250
079     0.02310     0.08570     208    1.19750
080     0.03880     0.14931     209    1.21250
081     0.04970     0.19348     210    1.22750
082     0.06000     0.23521     211    1.24250
083     0.07460     0.29437     212    1.25750
084     0.08440     0.33408     213    1.27250
085     0.09950     0.39526     214    1.28750
086     0.11650     0.46414     215    1.30250
087     0.13490     0.53870     216    1.31750
088     0.15350     0.61406     217    1.33250
089     0.17650     0.70725     218    1.34750
090     0.20020     0.80328     219    1.36250
091     0.20370     0.81746     220    1.37750
092     0.22520     0.90458     221    1.39250
093     0.23770     0.95523     222    1.40750
094     0.24260     0.97508     223    1.42250
095     0.24720     0.99372     224    1.43750
096     0.24580     0.98805     225    1.46250
097     0.25300     1.01722     226    1.48750
098     0.25510     1.02573     227    1.51250
099     0.24950     1.00304     228    1.53750
100     0.24970     1.00385     229    1.56250
101     0.25030     1.00628     230    1.58750
102     0.25520     1.02613     231    1.61250
103     0.24150     0.97062     232    1.63750
104     0.25210     1.01357     233    1.66250
105     0.25660     1.03181     234    1.68750
106     0.24930     1.00223     235    1.71250
107     0.25260     1.01560     236    1.73750
108     0.24770     0.99575     237    1.76250
109     0.25390     1.02087     238    1.78750
110     0.25560     1.02776     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.02160     -0.09542      241    0.62500
001     -0.07960     -0.33043      242    0.93750
002     -0.07270     -0.30247      243    1.25000
003     -0.03000     -0.12946      244    1.56250
