翼型实验数据

实验日期：2015年05月25日10:40:59
大气压(kPa)：100.1200  温度(℃)：26.00  密度： 1.16614kg/m^3
来流风速: 40.68m/s  攻角：14.00  雷诺数：1.99E+006 马赫数：0.11  弦长：0.800000
来流总压：101.0103kPa 来流静压：100.0453kPa 来流动压：965.0Pa
升力系数：1.2668 -0.0331 -0.0331   阻力系数： 0.1329

力矩系数：-0.0225 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
026     0.91570     1.02822     155    0.60250
027     0.91610     1.02863     156    0.61750
028     0.91740     1.02998     157    0.63250
029     0.91150     1.02388     158    0.64750
030     0.91190     1.02429     159    0.66250
031     0.90340     1.01550     160    0.67750
032     0.90490     1.01705     161    0.69250
033     0.88470     0.99616     162    0.70750
034     0.88910     1.00071     163    0.72250
035     0.88050     0.99182     164    0.73750
036     0.86170     0.97238     165    0.74750
037     0.86630     0.97714     166    0.75750
038     0.85360     0.96400     167    0.76750
039     0.83380     0.94353     168    0.77750
040     0.83170     0.94136     169    0.78750
041     0.81500     0.92409     170    0.79750
042     0.80600     0.91478     171    0.80750
043     0.79080     0.89907     172    0.81750
044     0.77520     0.88293     173    0.82750
045     0.77170     0.87931     174    0.83750
046     0.76960     0.87714     175    0.84750
047     0.74880     0.85563     176    0.85750
048     0.72970     0.83588     177    0.86750
049     0.71690     0.82265     178    0.87750
050     0.70200     0.80724     179    0.88750
051     0.67990     0.78439     180    0.89750
052     0.66850     0.77260     181    0.90750
053     0.64610     0.74944     182    0.91750
054     0.62020     0.72265     183    0.92750
055     0.59980     0.70156     184    0.93750
056     0.58160     0.68274     185    0.94750
057     0.57460     0.67550     186    0.95750
058     0.56730     0.66795     187    0.96750
059     0.55630     0.65658     188    0.97750
060     0.54960     0.64965     189    0.98750
061     0.53100     0.63042     190    0.99750
062     0.52280     0.62194     191    1.00750
063     0.52470     0.62390     192    1.01750
064     0.48610     0.58399     193    1.02750
065     0.48020     0.57789     194    1.03750
066     0.47400     0.57147     195    1.04750
067     0.48930     0.58730     196    1.05750
068     0.48380     0.58161     197    1.06750
069     0.47420     0.57168     198    1.07750
070     0.49860     0.59691     199    1.08750
071     0.51730     0.61625     200    1.09750
072     0.53800     0.63765     201    1.10750
073     0.54850     0.64851     202    1.11750
074     0.57620     0.67716     203    1.12750
075     0.60790     0.70994     204    1.13750
076     0.62230     0.72483     205    1.15250
077     0.64550     0.74882     206    1.16750
078     0.66090     0.76474     207    1.18250
079     0.68440     0.78904     208    1.19750
080     0.70770     0.81313     209    1.21250
081     0.72820     0.83433     210    1.22750
082     0.73840     0.84488     211    1.24250
083     0.76140     0.86866     212    1.25750
084     0.78530     0.89338     213    1.27250
085     0.80540     0.91416     214    1.28750
086     0.83350     0.94322     215    1.30250
087     0.85620     0.96669     216    1.31750
088     0.87260     0.98365     217    1.33250
089     0.88820     0.99978     218    1.34750
090     0.89300     1.00475     219    1.36250
091     0.89090     1.00257     220    1.37750
092     0.89960     1.01157     221    1.39250
093     0.90740     1.01964     222    1.40750
094     0.90750     1.01974     223    1.42250
095     0.91000     1.02233     224    1.43750
096     0.90820     1.02046     225    1.46250
097     0.91530     1.02781     226    1.48750
098     0.91540     1.02791     227    1.51250
099     0.90890     1.02119     228    1.53750
100     0.90860     1.02088     229    1.56250
101     0.90990     1.02222     230    1.58750
102     0.91590     1.02843     231    1.61250
103     0.89020     1.00185     232    1.63750
104     0.91210     1.02450     233    1.66250
105     0.91600     1.02853     234    1.68750
106     0.90370     1.01581     235    1.71250
107     0.90810     1.02036     236    1.73750
108     0.90450     1.01664     237    1.76250
109     0.91080     1.02315     238    1.78750
110     0.91410     1.02657     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.08000     -0.00140      241    0.62500
001     -0.22700     -0.15340      242    0.93750
002     -0.17970     -0.10449      243    1.25000
003     -0.07840     0.00026      244    1.56250
