翼型实验数据

实验日期：2015年05月25日10:34:27
大气压(kPa)：100.1300  温度(℃)：25.80  密度： 1.16703kg/m^3
来流风速: 41.10m/s  攻角：-1.00  雷诺数：2.01E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0281kPa 来流静压：100.0425kPa 来流动压：985.6Pa
升力系数：0.4337 0.0001 0.0001   阻力系数： 0.0076

力矩系数：-0.1109 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
050     0.91550     1.01650     179    0.88750
051     0.91300     1.01396     180    0.89750
052     0.91520     1.01619     181    0.90750
053     0.91530     1.01630     182    0.91750
054     0.90950     1.01041     183    0.92750
055     0.91390     1.01488     184    0.93750
056     0.91370     1.01467     185    0.94750
057     0.92310     1.02421     186    0.95750
058     0.91720     1.01822     187    0.96750
059     0.90820     1.00910     188    0.97750
060     0.88570     0.98628     189    0.98750
061     0.82740     0.92716     190    0.99750
062     0.77390     0.87290     191    1.00750
063     0.73980     0.83832     192    1.01750
064     0.74710     0.84573     193    1.02750
065     0.80770     0.90718     194    1.03750
066     0.86450     0.96478     195    1.04750
067     0.89520     0.99591     196    1.05750
068     0.90960     1.01052     197    1.06750
069     0.91210     1.01305     198    1.07750
070     0.91600     1.01701     199    1.08750
071     0.91210     1.01305     200    1.09750
072     0.90790     1.00879     201    1.10750
073     0.90650     1.00737     202    1.11750
074     0.90960     1.01052     203    1.12750
075     0.90990     1.01082     204    1.13750
076     0.91330     1.01427     205    1.15250
077     0.91180     1.01275     206    1.16750
078     0.90940     1.01031     207    1.18250
079     0.90900     1.00991     208    1.19750
080     0.90970     1.01062     209    1.21250
081     0.91120     1.01214     210    1.22750
082     0.91200     1.01295     211    1.24250
083     0.91300     1.01396     212    1.25750
084     0.91340     1.01437     213    1.27250
085     0.91080     1.01173     214    1.28750
086     0.91140     1.01234     215    1.30250
087     0.91310     1.01407     216    1.31750
088     0.91160     1.01254     217    1.33250
089     0.91100     1.01194     218    1.34750
090     0.91240     1.01336     219    1.36250
091     0.90730     1.00818     220    1.37750
092     0.91110     1.01204     221    1.39250
093     0.91130     1.01224     222    1.40750
094     0.91140     1.01234     223    1.42250
095     0.91030     1.01123     224    1.43750
096     0.91160     1.01254     225    1.46250
097     0.91750     1.01853     226    1.48750
098     0.91780     1.01883     227    1.51250
099     0.91320     1.01417     228    1.53750
100     0.91190     1.01285     229    1.56250
101     0.91300     1.01396     230    1.58750
102     0.91740     1.01843     231    1.61250
103     0.89290     0.99358     232    1.63750
104     0.91490     1.01589     233    1.66250
105     0.91790     1.01893     234    1.68750
106     0.90810     1.00899     235    1.71250
107     0.91130     1.01224     236    1.73750
108     0.90840     1.00930     237    1.76250
109     0.91280     1.01376     238    1.78750
110     0.91660     1.01761     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.08540     0.00150      241    0.62500
001     -0.11500     -0.02852      242    0.93750
002     -0.12730     -0.04099      243    1.25000
003     -0.07360     0.01347      244    1.56250
