翼型实验数据

实验日期：2015年05月25日10:30:33
大气压(kPa)：100.1400  温度(℃)：25.80  密度： 1.16715kg/m^3
来流风速: 40.95m/s  攻角：-9.00  雷诺数：2.01E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0421kPa 来流静压：100.0633kPa 来流动压：978.7Pa
升力系数：-0.5799 0.0024 0.0024   阻力系数： 0.0151

力矩系数：-0.1264 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
011     0.91430     1.01252     140    0.33750
012     0.91540     1.01364     141    0.36250
013     0.91690     1.01517     142    0.38750
014     0.91560     1.01384     143    0.41250
015     0.91250     1.01068     144    0.43750
016     0.91480     1.01303     145    0.45250
017     0.91370     1.01190     146    0.46750
018     0.91110     1.00925     147    0.48250
019     0.91700     1.01528     148    0.49750
020     0.91250     1.01068     149    0.51250
021     0.91350     1.01170     150    0.52750
022     0.89940     0.99729     151    0.54250
023     0.91730     1.01558     152    0.55750
024     0.91130     1.00945     153    0.57250
025     0.91630     1.01456     154    0.58750
026     0.91470     1.01293     155    0.60250
027     0.91500     1.01323     156    0.61750
028     0.91570     1.01395     157    0.63250
029     0.91090     1.00904     158    0.64750
030     0.91270     1.01088     159    0.66250
031     0.91230     1.01047     160    0.67750
032     0.91450     1.01272     161    0.69250
033     0.90430     1.00230     162    0.70750
034     0.91080     1.00894     163    0.72250
035     0.91040     1.00853     164    0.73750
036     0.89830     0.99617     165    0.74750
037     0.91010     1.00823     166    0.75750
038     0.91040     1.00853     167    0.76750
039     0.90120     0.99913     168    0.77750
040     0.90840     1.00649     169    0.78750
041     0.90840     1.00649     170    0.79750
042     0.91510     1.01333     171    0.80750
043     0.91230     1.01047     172    0.81750
044     0.90820     1.00628     173    0.82750
045     0.90940     1.00751     174    0.83750
046     0.91570     1.01395     175    0.84750
047     0.91230     1.01047     176    0.85750
048     0.90820     1.00628     177    0.86750
049     0.91180     1.00996     178    0.87750
050     0.91210     1.01027     179    0.88750
051     0.90860     1.00669     180    0.89750
052     0.91210     1.01027     181    0.90750
053     0.91170     1.00986     182    0.91750
054     0.90580     1.00383     183    0.92750
055     0.91000     1.00812     184    0.93750
056     0.91080     1.00894     185    0.94750
057     0.92000     1.01834     186    0.95750
058     0.91380     1.01201     187    0.96750
059     0.90740     1.00547     188    0.97750
060     0.91100     1.00914     189    0.98750
061     0.90570     1.00373     190    0.99750
062     0.91250     1.01068     191    1.00750
063     0.91300     1.01119     192    1.01750
064     0.90480     1.00281     193    1.02750
065     0.90470     1.00271     194    1.03750
066     0.90560     1.00363     195    1.04750
067     0.89680     0.99464     196    1.05750
068     0.89340     0.99116     197    1.06750
069     0.88340     0.98094     198    1.07750
070     0.87500     0.97236     199    1.08750
071     0.85440     0.95131     200    1.09750
072     0.82260     0.91882     201    1.10750
073     0.79310     0.88868     202    1.11750
074     0.77840     0.87366     203    1.12750
075     0.75360     0.84832     204    1.13750
076     0.73990     0.83432     205    1.15250
077     0.74660     0.84117     206    1.16750
078     0.76790     0.86293     207    1.18250
079     0.81370     0.90973     208    1.19750
080     0.86390     0.96102     209    1.21250
081     0.89420     0.99198     210    1.22750
082     0.90450     1.00250     211    1.24250
083     0.90880     1.00690     212    1.25750
084     0.91080     1.00894     213    1.27250
085     0.90650     1.00455     214    1.28750
086     0.91030     1.00843     215    1.30250
087     0.91010     1.00823     216    1.31750
088     0.90860     1.00669     217    1.33250
089     0.90890     1.00700     218    1.34750
090     0.90910     1.00720     219    1.36250
091     0.90410     1.00209     220    1.37750
092     0.90870     1.00679     221    1.39250
093     0.90780     1.00588     222    1.40750
094     0.90810     1.00618     223    1.42250
095     0.90910     1.00720     224    1.43750
096     0.90740     1.00547     225    1.46250
097     0.91570     1.01395     226    1.48750
098     0.91430     1.01252     227    1.51250
099     0.90890     1.00700     228    1.53750
100     0.90840     1.00649     229    1.56250
101     0.90830     1.00639     230    1.58750
102     0.91360     1.01180     231    1.61250
103     0.88790     0.98554     232    1.63750
104     0.91110     1.00925     233    1.66250
105     0.91490     1.01313     234    1.68750
106     0.90410     1.00209     235    1.71250
107     0.90870     1.00679     236    1.73750
108     0.90460     1.00261     237    1.76250
109     0.91080     1.00894     238    1.78750
110     0.91200     1.01017     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.11140     -0.03551      241    0.62500
001     -0.12500     -0.04940      242    0.93750
002     -0.11530     -0.03949      243    1.25000
003     -0.05290     0.02427      244    1.56250
