翼型实验数据

实验日期：2015年05月25日10:31:38
大气压(kPa)：100.1300  温度(℃)：25.80  密度： 1.16703kg/m^3
来流风速: 40.88m/s  攻角：-7.00  雷诺数：2.00E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0286kPa 来流静压：100.0533kPa 来流动压：975.3Pa
升力系数：-0.3314 0.0012 0.0012   阻力系数： 0.0095

力矩系数：-0.1342 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
034     0.90620     1.00778     163    0.72250
035     0.90700     1.00860     164    0.73750
036     0.89370     0.99495     165    0.74750
037     0.90280     1.00429     166    0.75750
038     0.90660     1.00819     167    0.76750
039     0.89680     0.99813     168    0.77750
040     0.90440     1.00593     169    0.78750
041     0.90290     1.00439     170    0.79750
042     0.91150     1.01322     171    0.80750
043     0.90780     1.00942     172    0.81750
044     0.90250     1.00398     173    0.82750
045     0.90500     1.00655     174    0.83750
046     0.91030     1.01199     175    0.84750
047     0.90860     1.01024     176    0.85750
048     0.90430     1.00583     177    0.86750
049     0.90840     1.01004     178    0.87750
050     0.90940     1.01107     179    0.88750
051     0.90490     1.00645     180    0.89750
052     0.90590     1.00747     181    0.90750
053     0.90740     1.00901     182    0.91750
054     0.90130     1.00275     183    0.92750
055     0.90320     1.00470     184    0.93750
056     0.90550     1.00706     185    0.94750
057     0.91590     1.01774     186    0.95750
058     0.90930     1.01096     187    0.96750
059     0.90280     1.00429     188    0.97750
060     0.90600     1.00758     189    0.98750
061     0.90100     1.00244     190    0.99750
062     0.90840     1.01004     191    1.00750
063     0.90780     1.00942     192    1.01750
064     0.90150     1.00296     193    1.02750
065     0.90050     1.00193     194    1.03750
066     0.90610     1.00768     195    1.04750
067     0.90060     1.00203     196    1.05750
068     0.89940     1.00080     197    1.06750
069     0.88820     0.98930     198    1.07750
070     0.87130     0.97196     199    1.08750
071     0.83030     0.92987     200    1.09750
072     0.78630     0.88470     201    1.10750
073     0.75200     0.84949     202    1.11750
074     0.74430     0.84159     203    1.12750
075     0.76530     0.86315     204    1.13750
076     0.80980     0.90882     205    1.15250
077     0.87430     0.97504     206    1.16750
078     0.89770     0.99906     207    1.18250
079     0.90020     1.00162     208    1.19750
080     0.90040     1.00183     209    1.21250
081     0.90330     1.00480     210    1.22750
082     0.90330     1.00480     211    1.24250
083     0.90510     1.00665     212    1.25750
084     0.90540     1.00696     213    1.27250
085     0.90250     1.00398     214    1.28750
086     0.90430     1.00583     215    1.30250
087     0.90530     1.00686     216    1.31750
088     0.90470     1.00624     217    1.33250
089     0.90580     1.00737     218    1.34750
090     0.90420     1.00573     219    1.36250
091     0.89850     0.99988     220    1.37750
092     0.90310     1.00460     221    1.39250
093     0.90320     1.00470     222    1.40750
094     0.90360     1.00511     223    1.42250
095     0.90430     1.00583     224    1.43750
096     0.90310     1.00460     225    1.46250
097     0.91120     1.01291     226    1.48750
098     0.91010     1.01178     227    1.51250
099     0.90470     1.00624     228    1.53750
100     0.90470     1.00624     229    1.56250
101     0.90500     1.00655     230    1.58750
102     0.91060     1.01230     231    1.61250
103     0.88470     0.98571     232    1.63750
104     0.90740     1.00901     233    1.66250
105     0.91130     1.01302     234    1.68750
106     0.89940     1.00080     235    1.71250
107     0.90400     1.00552     236    1.73750
108     0.90120     1.00265     237    1.76250
109     0.90650     1.00809     238    1.78750
110     0.90850     1.01014     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.10270     -0.02787      241    0.62500
001     -0.12100     -0.04666      242    0.93750
002     -0.11760     -0.04316      243    1.25000
003     -0.05750     0.01853      244    1.56250
