翼型实验数据

实验日期：2015年05月25日10:34:49
大气压(kPa)：100.1200  温度(℃)：25.90  密度： 1.16653kg/m^3
来流风速: 41.24m/s  攻角：0.00  雷诺数：2.02E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0223kPa 来流静压：100.0302kPa 来流动压：992.2Pa
升力系数：0.5608 0.0000 0.0000   阻力系数： 0.0076

力矩系数：-0.1057 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.91850     1.01799    096    0.00000
001     0.89730     0.99664    095    0.00050
002     0.82090     0.91968    094    0.00125
003     0.71090     0.80889    093    0.00250
004     0.60850     0.70575    092    0.00500
005     0.44460     0.54067    091    0.00750
006     0.31690     0.41205    090    0.01000
007     0.10230     0.19590    089    0.01500
008     -0.02000     0.07272    088    0.02500
009     -0.14370     -0.05187    087    0.05000
010     -0.26990     -0.17898    086    0.07500
011     -0.41420     -0.32432    084    0.12500
012     -0.45870     -0.36914    083    0.15000
013     -0.49930     -0.41004    082    0.17500
014     -0.52290     -0.43381    081    0.20000
015     -0.56870     -0.47994    080    0.22500
016     -0.59080     -0.50220    079    0.25000
017     -0.58560     -0.49696    078    0.27500
018     -0.56060     -0.47178    077    0.30000
019     -0.55100     -0.46211    076    0.32500
020     -0.57550     -0.48679    075    0.35000
021     -0.53820     -0.44922    074    0.37500
022     -0.50280     -0.41356    073    0.40000
023     -0.47460     -0.38516    072    0.42500
024     -0.44790     -0.35827    071    0.45000
025     -0.41100     -0.32110    070    0.47500
026     -0.30680     -0.21615    069    0.50000
027     -0.23930     -0.14816    068    0.52500
028     -0.19650     -0.10505    067    0.55000
029     -0.14750     -0.05570    066    0.57500
030     -0.09350     -0.00131    065    0.60000
031     -0.03620     0.05640    064    0.62500
032     0.00340     0.09629    063    0.65000
033     0.05040     0.14363    062    0.67500
034     0.10450     0.19812    061    0.70000
035     0.14840     0.24234    060    0.72500
036     0.18070     0.27487    059    0.75000
037     0.25130     0.34598    056    0.82500
038     0.27190     0.36673    055    0.85000
039     0.26890     0.36370    054    0.87500
040     0.26730     0.36209    053    0.90000
041     0.25440     0.34910    052    0.92500
042     0.21480     0.30921    051    0.95000
043     0.18500     0.27920    050    0.97500
044     0.08990     0.18341    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.91780     1.01728     129    0.06250
001     0.91940     1.01890     130    0.08750
002     0.91720     1.01668     131    0.11250
003     0.91960     1.01910     132    0.13750
004     0.91950     1.01900     133    0.16250
005     0.91430     1.01376     134    0.18750
006     0.92160     1.02111     135    0.21250
007     0.92060     1.02010     136    0.23750
008     0.91920     1.01869     137    0.26250
009     0.92060     1.02010     138    0.28750
010     0.91560     1.01507     139    0.31250
011     0.92020     1.01970     140    0.33750
012     0.92080     1.02031     141    0.36250
013     0.92330     1.02282     142    0.38750
014     0.92230     1.02182     143    0.41250
015     0.92170     1.02121     144    0.43750
016     0.92210     1.02161     145    0.45250
017     0.92010     1.01960     146    0.46750
018     0.91890     1.01839     147    0.48250
019     0.92250     1.02202     148    0.49750
020     0.91930     1.01879     149    0.51250
021     0.91870     1.01819     150    0.52750
022     0.90470     1.00409     151    0.54250
023     0.92360     1.02313     152    0.55750
024     0.91800     1.01749     153    0.57250
025     0.92160     1.02111     154    0.58750
026     0.92060     1.02010     155    0.60250
027     0.92120     1.02071     156    0.61750
028     0.92080     1.02031     157    0.63250
029     0.91600     1.01547     158    0.64750
030     0.91900     1.01849     159    0.66250
031     0.91790     1.01738     160    0.67750
032     0.91910     1.01859     161    0.69250
033     0.90990     1.00933     162    0.70750
034     0.91660     1.01608     163    0.72250
035     0.91670     1.01618     164    0.73750
036     0.90330     1.00268     165    0.74750
037     0.91520     1.01466     166    0.75750
038     0.91610     1.01557     167    0.76750
039     0.90890     1.00832     168    0.77750
040     0.91410     1.01356     169    0.78750
041     0.91490     1.01436     170    0.79750
042     0.92090     1.02041     171    0.80750
043     0.91910     1.01859     172    0.81750
044     0.91300     1.01245     173    0.82750
045     0.91490     1.01436     174    0.83750
046     0.92050     1.02000     175    0.84750
047     0.91780     1.01728     176    0.85750
048     0.91370     1.01315     177    0.86750
049     0.91810     1.01759     178    0.87750
050     0.91720     1.01668     179    0.88750
051     0.91450     1.01396     180    0.89750
052     0.91760     1.01708     181    0.90750
053     0.91720     1.01668     182    0.91750
054     0.91150     1.01094     183    0.92750
055     0.91590     1.01537     184    0.93750
056     0.91590     1.01537     185    0.94750
057     0.92210     1.02161     186    0.95750
058     0.89580     0.99513     187    0.96750
059     0.83870     0.93761     188    0.97750
060     0.77120     0.86963     189    0.98750
061     0.73110     0.82924     190    0.99750
062     0.75170     0.84999     191    1.00750
063     0.80570     0.90438     192    1.01750
064     0.85750     0.95655     193    1.02750
065     0.89620     0.99553     194    1.03750
066     0.91260     1.01205     195    1.04750
067     0.91130     1.01074     196    1.05750
068     0.91210     1.01154     197    1.06750
069     0.91390     1.01336     198    1.07750
070     0.91940     1.01890     199    1.08750
071     0.91540     1.01487     200    1.09750
072     0.91110     1.01054     201    1.10750
073     0.91030     1.00973     202    1.11750
074     0.91110     1.01054     203    1.12750
075     0.91090     1.01033     204    1.13750
076     0.91550     1.01497     205    1.15250
077     0.91280     1.01225     206    1.16750
078     0.91330     1.01275     207    1.18250
079     0.91140     1.01084     208    1.19750
080     0.91170     1.01114     209    1.21250
081     0.91370     1.01315     210    1.22750
082     0.91410     1.01356     211    1.24250
083     0.91580     1.01527     212    1.25750
084     0.91680     1.01628     213    1.27250
085     0.91260     1.01205     214    1.28750
086     0.91380     1.01325     215    1.30250
087     0.91540     1.01487     216    1.31750
088     0.91470     1.01416     217    1.33250
089     0.91510     1.01456     218    1.34750
090     0.91440     1.01386     219    1.36250
091     0.90730     1.00671     220    1.37750
092     0.91340     1.01285     221    1.39250
093     0.91420     1.01366     222    1.40750
094     0.91270     1.01215     223    1.42250
095     0.91450     1.01396     224    1.43750
096     0.91350     1.01295     225    1.46250
097     0.91980     1.01930     226    1.48750
098     0.92000     1.01950     227    1.51250
099     0.91490     1.01436     228    1.53750
100     0.91320     1.01265     229    1.56250
101     0.91450     1.01396     230    1.58750
102     0.92040     1.01990     231    1.61250
103     0.89590     0.99523     232    1.63750
104     0.91740     1.01688     233    1.66250
105     0.92040     1.01990     234    1.68750
106     0.90910     1.00852     235    1.71250
107     0.91380     1.01325     236    1.73750
108     0.91020     1.00963     237    1.76250
109     0.91600     1.01547     238    1.78750
110     0.91820     1.01769     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.08410     0.00816      241    0.62500
001     -0.11760     -0.02558      242    0.93750
002     -0.13200     -0.04009      243    1.25000
003     -0.07790     0.01440      244    1.56250
