翼型实验数据

实验日期：2015年05月25日10:44:44
大气压(kPa)：100.1200  温度(℃)：26.10  密度： 1.16575kg/m^3
来流风速: 40.88m/s  攻角：22.00  雷诺数：2.00E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0742kPa 来流静压：100.1001kPa 来流动压：974.1Pa
升力系数：1.2085 -0.1179 -0.1179   阻力系数： 0.2918

力矩系数：-0.0742 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
048     0.52020     0.55525     177    0.86750
049     0.47460     0.50840     178    0.87750
050     0.47300     0.50676     179    0.88750
051     0.46220     0.49566     180    0.89750
052     0.46440     0.49792     181    0.90750
053     0.45130     0.48446     182    0.91750
054     0.42390     0.45631     183    0.92750
055     0.42050     0.45281     184    0.93750
056     0.39850     0.43021     185    0.94750
057     0.40770     0.43966     186    0.95750
058     0.44060     0.47347     187    0.96750
059     0.38020     0.41141     188    0.97750
060     0.37050     0.40144     189    0.98750
061     0.33060     0.36044     190    0.99750
062     0.33180     0.36167     191    1.00750
063     0.26610     0.29417     192    1.01750
064     0.32000     0.34955     193    1.02750
065     0.26410     0.29211     194    1.03750
066     0.24090     0.26828     195    1.04750
067     0.16560     0.19091     196    1.05750
068     0.14920     0.17406     197    1.06750
069     0.13740     0.16193     198    1.07750
070     0.11430     0.13820     199    1.08750
071     0.12230     0.14642     200    1.09750
072     0.15500     0.18002     201    1.10750
073     0.14400     0.16871     202    1.11750
074     0.15980     0.18495     203    1.12750
075     0.17860     0.20426     204    1.13750
076     0.20440     0.23077     205    1.15250
077     0.22100     0.24783     206    1.16750
078     0.25330     0.28102     207    1.18250
079     0.25980     0.28770     208    1.19750
080     0.30320     0.33229     209    1.21250
081     0.33950     0.36959     210    1.22750
082     0.35530     0.38582     211    1.24250
083     0.40570     0.43761     212    1.25750
084     0.42280     0.45518     213    1.27250
085     0.46270     0.49617     214    1.28750
086     0.51570     0.55063     215    1.30250
087     0.58790     0.62481     216    1.31750
088     0.62100     0.65882     217    1.33250
089     0.66430     0.70331     218    1.34750
090     0.72030     0.76085     219    1.36250
091     0.74350     0.78469     220    1.37750
092     0.80740     0.85035     221    1.39250
093     0.84610     0.89011     222    1.40750
094     0.87080     0.91549     223    1.42250
095     0.91350     0.95936     224    1.43750
096     0.92300     0.96912     225    1.46250
097     0.94160     0.98824     226    1.48750
098     0.95300     0.99995     227    1.51250
099     0.95700     1.00406     228    1.53750
100     0.96250     1.00971     229    1.56250
101     0.96500     1.01228     230    1.58750
102     0.97060     1.01803     231    1.61250
103     0.94850     0.99532     232    1.63750
104     0.96890     1.01629     233    1.66250
105     0.97230     1.01978     234    1.68750
106     0.96140     1.00858     235    1.71250
107     0.96540     1.01269     236    1.73750
108     0.96200     1.00920     237    1.76250
109     0.96870     1.01608     238    1.78750
110     0.97140     1.01885     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.08610     -0.06771      241    0.62500
001     -0.26490     -0.25143      242    0.93750
002     -0.25600     -0.24228      243    1.25000
003     -0.11370     -0.09607      244    1.56250
