翼型实验数据

实验日期：2015年05月25日10:36:35
大气压(kPa)：100.1200  温度(℃)：25.90  密度： 1.16653kg/m^3
来流风速: 40.92m/s  攻角：3.00  雷诺数：2.00E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0047kPa 来流静压：100.0279kPa 来流动压：976.9Pa
升力系数：0.9432 -0.0004 -0.0004   阻力系数： 0.0081

力矩系数：-0.0874 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
005     0.89850     1.01105     134    0.18750
006     0.90480     1.01751     135    0.21250
007     0.90370     1.01638     136    0.23750
008     0.90180     1.01443     137    0.26250
009     0.90400     1.01669     138    0.28750
010     0.90020     1.01279     139    0.31250
011     0.90280     1.01546     140    0.33750
012     0.90330     1.01597     141    0.36250
013     0.90740     1.02018     142    0.38750
014     0.90670     1.01946     143    0.41250
015     0.90140     1.01402     144    0.43750
016     0.90480     1.01751     145    0.45250
017     0.90280     1.01546     146    0.46750
018     0.90220     1.01484     147    0.48250
019     0.90640     1.01916     148    0.49750
020     0.90160     1.01423     149    0.51250
021     0.90440     1.01710     150    0.52750
022     0.88860     1.00088     151    0.54250
023     0.90650     1.01926     152    0.55750
024     0.90090     1.01351     153    0.57250
025     0.90360     1.01628     154    0.58750
026     0.90290     1.01556     155    0.60250
027     0.90450     1.01721     156    0.61750
028     0.90440     1.01710     157    0.63250
029     0.90070     1.01330     158    0.64750
030     0.90380     1.01649     159    0.66250
031     0.90070     1.01330     160    0.67750
032     0.90330     1.01597     161    0.69250
033     0.89290     1.00530     162    0.70750
034     0.90000     1.01259     163    0.72250
035     0.89990     1.01248     164    0.73750
036     0.88650     0.99873     165    0.74750
037     0.89970     1.01228     166    0.75750
038     0.90030     1.01289     167    0.76750
039     0.89490     1.00735     168    0.77750
040     0.89600     1.00848     169    0.78750
041     0.89570     1.00817     170    0.79750
042     0.90470     1.01741     171    0.80750
043     0.90270     1.01536     172    0.81750
044     0.89590     1.00838     173    0.82750
045     0.89890     1.01146     174    0.83750
046     0.90410     1.01679     175    0.84750
047     0.90110     1.01372     176    0.85750
048     0.89630     1.00879     177    0.86750
049     0.90220     1.01484     178    0.87750
050     0.90270     1.01536     179    0.88750
051     0.89680     1.00930     180    0.89750
052     0.87920     0.99123     181    0.90750
053     0.83140     0.94216     182    0.91750
054     0.76480     0.87379     183    0.92750
055     0.73120     0.83930     184    0.93750
056     0.73570     0.84392     185    0.94750
057     0.78430     0.89381     186    0.95750
058     0.82570     0.93631     187    0.96750
059     0.86320     0.97481     188    0.97750
060     0.89260     1.00499     189    0.98750
061     0.89470     1.00715     190    0.99750
062     0.90220     1.01484     191    1.00750
063     0.90260     1.01526     192    1.01750
064     0.89280     1.00519     193    1.02750
065     0.89410     1.00653     194    1.03750
066     0.90020     1.01279     195    1.04750
067     0.89540     1.00786     196    1.05750
068     0.89820     1.01074     197    1.06750
069     0.89710     1.00961     198    1.07750
070     0.90260     1.01526     199    1.08750
071     0.89950     1.01207     200    1.09750
072     0.89510     1.00756     201    1.10750
073     0.89450     1.00694     202    1.11750
074     0.89740     1.00992     203    1.12750
075     0.89580     1.00827     204    1.13750
076     0.89960     1.01218     205    1.15250
077     0.89600     1.00848     206    1.16750
078     0.89750     1.01002     207    1.18250
079     0.89670     1.00920     208    1.19750
080     0.89520     1.00766     209    1.21250
081     0.89740     1.00992     210    1.22750
082     0.89900     1.01156     211    1.24250
083     0.89790     1.01043     212    1.25750
084     0.89990     1.01248     213    1.27250
085     0.89670     1.00920     214    1.28750
086     0.89930     1.01187     215    1.30250
087     0.89930     1.01187     216    1.31750
088     0.89810     1.01064     217    1.33250
089     0.89560     1.00807     218    1.34750
090     0.89970     1.01228     219    1.36250
091     0.89240     1.00478     220    1.37750
092     0.89740     1.00992     221    1.39250
093     0.89810     1.01064     222    1.40750
094     0.89920     1.01176     223    1.42250
095     0.89830     1.01084     224    1.43750
096     0.89770     1.01022     225    1.46250
097     0.90370     1.01638     226    1.48750
098     0.90510     1.01782     227    1.51250
099     0.89810     1.01064     228    1.53750
100     0.89890     1.01146     229    1.56250
101     0.89700     1.00951     230    1.58750
102     0.90350     1.01618     231    1.61250
103     0.87950     0.99154     232    1.63750
104     0.90220     1.01484     233    1.66250
105     0.90460     1.01731     234    1.68750
106     0.89470     1.00715     235    1.71250
107     0.89760     1.01012     236    1.73750
108     0.89390     1.00632     237    1.76250
109     0.90060     1.01320     238    1.78750
110     0.90310     1.01577     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.07820     0.00838      241    0.62500
001     -0.11490     -0.02930      242    0.93750
002     -0.13970     -0.05476      243    1.25000
003     -0.08570     0.00068      244    1.56250
