翼型实验数据

实验日期：2015年05月25日10:45:08
大气压(kPa)：100.1200  温度(℃)：26.10  密度： 1.16575kg/m^3
来流风速: 40.98m/s  攻角：23.00  雷诺数：2.00E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0885kPa 来流静压：100.1097kPa 来流动压：978.8Pa
升力系数：1.2110 -0.1192 -0.1192   阻力系数： 0.2808

力矩系数：-0.0829 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
042     -0.05040     -0.04275    051    0.95000
043     -0.20060     -0.19646    050    0.97500
044     -0.71710     -0.72502    049    0.99000

尾耙总压
序号  压力(kPa)   压力系数  测压通道  坐标
000     0.98880     1.02073     129    0.06250
001     0.99010     1.02206     130    0.08750
002     0.98900     1.02094     131    0.11250
003     0.98880     1.02073     132    0.13750
004     0.99100     1.02298     133    0.16250
005     0.98420     1.01603     134    0.18750
006     0.99190     1.02391     135    0.21250
007     0.99070     1.02268     136    0.23750
008     0.98980     1.02176     137    0.26250
009     0.99110     1.02309     138    0.28750
010     0.98660     1.01848     139    0.31250
011     0.99260     1.02462     140    0.33750
012     0.99170     1.02370     141    0.36250
013     0.99580     1.02790     142    0.38750
014     0.99530     1.02739     143    0.41250
015     0.99150     1.02350     144    0.43750
016     0.99310     1.02513     145    0.45250
017     0.99000     1.02196     146    0.46750
018     0.98920     1.02114     147    0.48250
019     0.99530     1.02739     148    0.49750
020     0.99190     1.02391     149    0.51250
021     0.99160     1.02360     150    0.52750
022     0.97790     1.00958     151    0.54250
023     0.99750     1.02964     152    0.55750
024     0.98970     1.02165     153    0.57250
025     0.99500     1.02708     154    0.58750
026     0.99340     1.02544     155    0.60250
027     0.99090     1.02288     156    0.61750
028     0.98790     1.01981     157    0.63250
029     0.97830     1.00999     158    0.64750
030     0.97450     1.00610     159    0.66250
031     0.95600     0.98717     160    0.67750
032     0.91870     0.94900     161    0.69250
033     0.89370     0.92341     162    0.70750
034     0.87510     0.90438     163    0.72250
035     0.82810     0.85628     164    0.73750
036     0.79040     0.81770     165    0.74750
037     0.79190     0.81923     166    0.75750
038     0.74660     0.77287     167    0.76750
039     0.72770     0.75353     168    0.77750
040     0.72570     0.75149     169    0.78750
041     0.70670     0.73204     170    0.79750
042     0.67670     0.70134     171    0.80750
043     0.65080     0.67484     172    0.81750
044     0.59450     0.61722     173    0.82750
045     0.58910     0.61169     174    0.83750
046     0.55230     0.57404     175    0.84750
047     0.53810     0.55950     176    0.85750
048     0.53380     0.55510     177    0.86750
049     0.47230     0.49217     178    0.87750
050     0.45790     0.47743     179    0.88750
051     0.44340     0.46259     180    0.89750
052     0.40090     0.41910     181    0.90750
053     0.35200     0.36906     182    0.91750
054     0.30300     0.31891     183    0.92750
055     0.28740     0.30295     184    0.93750
056     0.25310     0.26784     185    0.94750
057     0.22610     0.24021     186    0.95750
058     0.24810     0.26273     187    0.96750
059     0.17750     0.19048     188    0.97750
060     0.13400     0.14596     189    0.98750
061     0.09590     0.10697     190    0.99750
062     0.10420     0.11547     191    1.00750
063     0.05200     0.06205     192    1.01750
064     0.11030     0.12171     193    1.02750
065     0.02820     0.03769     194    1.03750
066     0.01570     0.02490     195    1.04750
067     -0.04400     -0.03620     196    1.05750
068     -0.03300     -0.02494     197    1.06750
069     -0.01930     -0.01092     198    1.07750
070     -0.02650     -0.01829     199    1.08750
071     -0.04820     -0.04049     200    1.09750
072     -0.01040     -0.00181     201    1.10750
073     0.00700     0.01600     202    1.11750
074     0.02030     0.02961     203    1.12750
075     0.06010     0.07034     204    1.13750
076     0.07610     0.08671     205    1.15250
077     0.09070     0.10165     206    1.16750
078     0.11170     0.12314     207    1.18250
079     0.13350     0.14545     208    1.19750
080     0.19580     0.20921     209    1.21250
081     0.21330     0.22712     210    1.22750
082     0.24600     0.26058     211    1.24250
083     0.27650     0.29179     212    1.25750
084     0.28750     0.30305     213    1.27250
085     0.34970     0.36670     214    1.28750
086     0.36760     0.38502     215    1.30250
087     0.38890     0.40682     216    1.31750
088     0.42110     0.43977     217    1.33250
089     0.46340     0.48306     218    1.34750
090     0.51100     0.53177     219    1.36250
091     0.54630     0.56790     220    1.37750
092     0.61290     0.63605     221    1.39250
093     0.67970     0.70441     222    1.40750
094     0.71590     0.74146     223    1.42250
095     0.76810     0.79488     224    1.43750
096     0.83610     0.86447     225    1.46250
097     0.89790     0.92771     226    1.48750
098     0.94400     0.97489     227    1.51250
099     0.97180     1.00334     228    1.53750
100     0.98450     1.01633     229    1.56250
101     0.98660     1.01848     230    1.58750
102     0.99130     1.02329     231    1.61250
103     0.96590     0.99730     232    1.63750
104     0.98840     1.02032     233    1.66250
105     0.99170     1.02370     234    1.68750
106     0.98120     1.01296     235    1.71250
107     0.98450     1.01633     236    1.73750
108     0.98070     1.01244     237    1.76250
109     0.98780     1.01971     238    1.78750
110     0.98970     1.02165     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.08030     -0.07334      241    0.62500
001     -0.31550     -0.31404      242    0.93750
002     -0.38360     -0.38373      243    1.25000
003     -0.13520     -0.12953      244    1.56250
