翼型实验数据

实验日期：2015年05月25日10:39:39
大气压(kPa)：100.1200  温度(℃)：26.00  密度： 1.16614kg/m^3
来流风速: 41.11m/s  攻角：11.00  雷诺数：2.01E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0235kPa 来流静压：100.0382kPa 来流动压：985.4Pa
升力系数：1.4039 -0.0068 -0.0068   阻力系数： 0.0348

力矩系数：-0.0487 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
032     0.92010     1.02198     161    0.69250
033     0.90530     1.00699     162    0.70750
034     0.90940     1.01114     163    0.72250
035     0.90380     1.00547     164    0.73750
036     0.87920     0.98055     165    0.74750
037     0.86420     0.96536     166    0.75750
038     0.84620     0.94713     167    0.76750
039     0.82420     0.92484     168    0.77750
040     0.80940     0.90985     169    0.78750
041     0.78470     0.88483     170    0.79750
042     0.77730     0.87734     171    0.80750
043     0.76770     0.86761     172    0.81750
044     0.73640     0.83591     173    0.82750
045     0.72850     0.82791     174    0.83750
046     0.72770     0.82710     175    0.84750
047     0.73250     0.83196     176    0.85750
048     0.73560     0.83510     177    0.86750
049     0.73900     0.83854     178    0.87750
050     0.74960     0.84928     179    0.88750
051     0.75580     0.85556     180    0.89750
052     0.76660     0.86650     181    0.90750
053     0.77950     0.87956     182    0.91750
054     0.79200     0.89223     183    0.92750
055     0.80620     0.90661     184    0.93750
056     0.82000     0.92059     185    0.94750
057     0.84080     0.94166     186    0.95750
058     0.84390     0.94480     187    0.96750
059     0.84810     0.94905     188    0.97750
060     0.86090     0.96202     189    0.98750
061     0.86780     0.96900     190    0.99750
062     0.88020     0.98156     191    1.00750
063     0.88600     0.98744     192    1.01750
064     0.87870     0.98005     193    1.02750
065     0.88640     0.98785     194    1.03750
066     0.89880     1.00041     195    1.04750
067     0.90230     1.00395     196    1.05750
068     0.90530     1.00699     197    1.06750
069     0.90290     1.00456     198    1.07750
070     0.91520     1.01702     199    1.08750
071     0.91390     1.01570     200    1.09750
072     0.90990     1.01165     201    1.10750
073     0.90930     1.01104     202    1.11750
074     0.91200     1.01378     203    1.12750
075     0.91230     1.01408     204    1.13750
076     0.92160     1.02350     205    1.15250
077     0.91630     1.01813     206    1.16750
078     0.91680     1.01864     207    1.18250
079     0.91450     1.01631     208    1.19750
080     0.91480     1.01661     209    1.21250
081     0.91750     1.01935     210    1.22750
082     0.91630     1.01813     211    1.24250
083     0.91950     1.02137     212    1.25750
084     0.91920     1.02107     213    1.27250
085     0.91580     1.01762     214    1.28750
086     0.91730     1.01914     215    1.30250
087     0.91950     1.02137     216    1.31750
088     0.91740     1.01925     217    1.33250
089     0.91710     1.01894     218    1.34750
090     0.91910     1.02097     219    1.36250
091     0.91010     1.01185     220    1.37750
092     0.91730     1.01914     221    1.39250
093     0.91740     1.01925     222    1.40750
094     0.91770     1.01955     223    1.42250
095     0.91750     1.01935     224    1.43750
096     0.91890     1.02076     225    1.46250
097     0.92470     1.02664     226    1.48750
098     0.92430     1.02623     227    1.51250
099     0.91910     1.02097     228    1.53750
100     0.91800     1.01985     229    1.56250
101     0.91980     1.02168     230    1.58750
102     0.92540     1.02735     231    1.61250
103     0.89820     0.99980     232    1.63750
104     0.92210     1.02401     233    1.66250
105     0.92520     1.02715     234    1.68750
106     0.91500     1.01681     235    1.71250
107     0.91880     1.02066     236    1.73750
108     0.91470     1.01651     237    1.76250
109     0.92140     1.02330     238    1.78750
110     0.92480     1.02674     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.05080     0.03854      241    0.62500
001     -0.14110     -0.05292      242    0.93750
002     -0.18710     -0.09952      243    1.25000
003     -0.11040     -0.02183      244    1.56250
