翼型实验数据

实验日期：2015年05月25日10:34:51
大气压(kPa)：100.1200  温度(℃)：25.90  密度： 1.16653kg/m^3
来流风速: 41.26m/s  攻角：0.00  雷诺数：2.02E+006 马赫数：0.12  弦长：0.800000
来流总压：101.0252kPa 来流静压：100.0321kPa 来流动压：993.1Pa
升力系数：0.5614 0.0000 0.0000   阻力系数： 0.0076

力矩系数：-0.1058 0.0000 0.0000

翼型上表面1
序号  压力(kPa)   压力系数  测压通道  坐标
006     0.92350     1.01920     135    0.21250
007     0.92220     1.01790     136    0.23750
008     0.92130     1.01699     137    0.26250
009     0.92240     1.01810     138    0.28750
010     0.91610     1.01176     139    0.31250
011     0.92160     1.01729     140    0.33750
012     0.92140     1.01709     141    0.36250
013     0.92410     1.01981     142    0.38750
014     0.92400     1.01971     143    0.41250
015     0.92060     1.01629     144    0.43750
016     0.92230     1.01800     145    0.45250
017     0.92150     1.01719     146    0.46750
018     0.91720     1.01286     147    0.48250
019     0.92280     1.01850     148    0.49750
020     0.91990     1.01558     149    0.51250
021     0.91900     1.01467     150    0.52750
022     0.90730     1.00290     151    0.54250
023     0.92600     1.02172     152    0.55750
024     0.91900     1.01467     153    0.57250
025     0.92400     1.01971     154    0.58750
026     0.92090     1.01659     155    0.60250
027     0.92260     1.01830     156    0.61750
028     0.92230     1.01800     157    0.63250
029     0.91810     1.01377     158    0.64750
030     0.91980     1.01548     159    0.66250
031     0.91910     1.01478     160    0.67750
032     0.92070     1.01639     161    0.69250
033     0.90950     1.00511     162    0.70750
034     0.91850     1.01417     163    0.72250
035     0.91830     1.01397     164    0.73750
036     0.90530     1.00089     165    0.74750
037     0.91740     1.01306     166    0.75750
038     0.91840     1.01407     167    0.76750
039     0.91140     1.00703     168    0.77750
040     0.91590     1.01155     169    0.78750
041     0.91640     1.01206     170    0.79750
042     0.92280     1.01850     171    0.80750
043     0.91830     1.01397     172    0.81750
044     0.91400     1.00964     173    0.82750
045     0.91670     1.01236     174    0.83750
046     0.92230     1.01800     175    0.84750
047     0.91870     1.01437     176    0.85750
048     0.91480     1.01045     177    0.86750
049     0.91950     1.01518     178    0.87750
050     0.91990     1.01558     179    0.88750
051     0.91680     1.01246     180    0.89750
052     0.91850     1.01417     181    0.90750
053     0.91870     1.01437     182    0.91750
054     0.91380     1.00944     183    0.92750
055     0.91730     1.01296     184    0.93750
056     0.91550     1.01115     185    0.94750
057     0.92160     1.01729     186    0.95750
058     0.89110     0.98659     187    0.96750
059     0.83250     0.92761     188    0.97750
060     0.76800     0.86269     189    0.98750
061     0.73430     0.82877     190    0.99750
062     0.75890     0.85353     191    1.00750
063     0.81780     0.91282     192    1.01750
064     0.86400     0.95932     193    1.02750
065     0.90000     0.99555     194    1.03750
066     0.91620     1.01186     195    1.04750
067     0.91240     1.00803     196    1.05750
068     0.91030     1.00592     197    1.06750
069     0.91500     1.01065     198    1.07750
070     0.92010     1.01578     199    1.08750
071     0.91670     1.01236     200    1.09750
072     0.91300     1.00864     201    1.10750
073     0.91120     1.00682     202    1.11750
074     0.91420     1.00984     203    1.12750
075     0.91210     1.00773     204    1.13750
076     0.91790     1.01357     205    1.15250
077     0.91510     1.01075     206    1.16750
078     0.91500     1.01065     207    1.18250
079     0.91330     1.00894     208    1.19750
080     0.91340     1.00904     209    1.21250
081     0.91580     1.01145     210    1.22750
082     0.91650     1.01216     211    1.24250
083     0.91620     1.01186     212    1.25750
084     0.91810     1.01377     213    1.27250
085     0.91410     1.00974     214    1.28750
086     0.91550     1.01115     215    1.30250
087     0.91780     1.01347     216    1.31750
088     0.91480     1.01045     217    1.33250
089     0.91650     1.01216     218    1.34750
090     0.91620     1.01186     219    1.36250
091     0.91010     1.00572     220    1.37750
092     0.91500     1.01065     221    1.39250
093     0.91510     1.01075     222    1.40750
094     0.91380     1.00944     223    1.42250
095     0.91600     1.01166     224    1.43750
096     0.91500     1.01065     225    1.46250
097     0.92140     1.01709     226    1.48750
098     0.92170     1.01739     227    1.51250
099     0.91570     1.01135     228    1.53750
100     0.91510     1.01075     229    1.56250
101     0.91620     1.01186     230    1.58750
102     0.92130     1.01699     231    1.61250
103     0.89490     0.99042     232    1.63750
104     0.91830     1.01397     233    1.66250
105     0.92100     1.01669     234    1.68750
106     0.90910     1.00471     235    1.71250
107     0.91490     1.01055     236    1.73750
108     0.91200     1.00763     237    1.76250
109     0.91800     1.01367     238    1.78750
110     0.91980     1.01548     239    1.81250

尾耙静压
序号  压力(kPa)   压力系数  测压通道  坐标
000     -0.08760     0.00153      241    0.62500
001     -0.11890     -0.02997      242    0.93750
002     -0.13280     -0.04396      243    1.25000
003     -0.07940     0.00978      244    1.56250
